id,time,file,behaviour,type,family,stage,comment
28,1245.147,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
28,1777.615,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
28,395.095,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,aggression,None,Unknown,Unknown,
28,423.256,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,aggression,None,Unknown,Unknown,
28,564.33,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,aggression,None,Unknown,Unknown,
28,818.321,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,aggression,None,Unknown,Unknown,
28,1075.678,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,aggression,None,Unknown,Unknown,
28,1279.414,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,aggression,None,Unknown,Unknown,
28,1459.831,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(3).MP4,aggression,None,Unknown,Unknown,
28,310.043,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
28,407.007,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
28,582.615,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
28,689.656,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Wrasse,Adult,
28,785.955,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
29,595.495,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(1).MP4,intruder,Conspecific,Damselfish,Adult,
29,596.863,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(1).MP4,aggression,None,Unknown,Unknown,
29,732.134,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
29,749.251,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(2).MP4,intruder,Conspecific,Damselfish,Adult,
29,1171.807,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(2).MP4,aggression,Heterospecific,Butterflyfish,Adult,
29,1201.17,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(2).MP4,aggression,None,Unknown,Unknown,
29,1218.854,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(2).MP4,aggression,None,Unknown,Unknown,
29,1308.61,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
29,1493.898,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(3).MP4,intruder,Heterospecific,Chromis,Adult,
29,1550.655,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(3).MP4,aggression,Conspecific,Damselfish,Adult,
29,1728.8,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(3).MP4,aggression,None,Unknown,Unknown,
29,1759.664,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID29/CV_T2_ID29(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
30,654.154,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
30,655.121,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(1).MP4,aggression,None,Unknown,Unknown,
30,821.757,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(2).MP4,aggression,None,Unknown,Unknown,
30,834.704,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
30,843.946,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(2).MP4,aggression,None,Unidentified,Unknown,
30,953.022,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(2).MP4,aggression,None,Unidentified,Unknown,
30,1156.392,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(2).MP4,aggression,None,Unknown,Unknown,
30,1219.321,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(2).MP4,aggression,None,Unknown,Unknown,
30,1433.505,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,intruder,Heterospecific,Grouper,Adult,
30,1527.866,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,intruder,Conspecific,Damselfish,Adult,
30,1529.868,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
30,1569.207,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
30,1633.938,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
30,1634.606,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,aggression,None,Unknown,Unknown,
30,1780.885,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
30,1784.656,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,aggression,None,Unidentified,Unknown,
30,2079.05,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID30/CV_T2_ID30(3).MP4,aggression,None,Unknown,Unknown,
31,323.19,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,386.019,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,aggression,Heterospecific,Unidentified,Juvenile,
31,428.295,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
31,444.411,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Grouper,Adult,
31,466.8,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
31,507.34,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,527.627,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Grouper,Adult,
31,566.199,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,aggression,None,Unknown,Unknown,
31,582.115,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,632.765,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Chub,Adult,
31,647.48,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Pufferfish,Adult,
31,664.163,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,772.608,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Unidentified,Juvenile,
31,786.789,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
31,791.861,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
31,822.758,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Grouper,Adult,
31,861.697,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
31,870.139,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Grouper,Adult,
31,894.864,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,980.115,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
31,998.567,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,1020.155,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
31,1067.703,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
31,1076.412,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
31,1122.558,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
31,1150.753,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
31,1210.212,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
31,1257.192,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,1307.409,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,1315.984,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
31,1361.73,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
31,1423.395,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(3).MP4,intruder,Heterospecific,Grouper,Adult,
31,1437.909,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(3).MP4,intruder,None,Snapper,Adult,
31,1513.485,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(3).MP4,intruder,Heterospecific,Damselfish,Adult,
31,1692.363,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID31/CV_T2_ID31(3).MP4,aggression,None,Unknown,Unknown,
32,311.111,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
32,318.451,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Heterospecific,Pufferfish,Adult,
32,344.611,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
32,395.128,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,406.973,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,447.447,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Grunt,Adult,
32,468.034,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,473.54,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Grouper,Adult,
32,494.394,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,496.763,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Damselfish,Adult,
32,518.018,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,608.208,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Conspecific,Damselfish,Adult,
32,614.08,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,639.439,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,698.197,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,704.103,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,800.936,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Damselfish,Adult,
32,866.268,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Damselfish,Adult,
32,965.401,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,970.94,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,1043.746,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,1048.684,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Damselfish,Adult,
32,1049.218,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Grunt,Adult,
32,1053.155,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,1078.881,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,1081.317,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Snapper,Adult,
32,1159.828,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Chromis,Adult,
32,1248.25,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
32,1277.012,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,intruder,Heterospecific,Damselfish,Adult,
32,1400.168,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,1441.546,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,intruder,Heterospecific,Grouper,Adult,
32,1451.423,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
32,1529,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,aggression,Heterospecific,Grouper,Adult,
32,1547.485,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
32,1580.185,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,aggression,None,Unknown,Unknown,
32,1583.455,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
32,1589.561,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,intruder,Heterospecific,Damselfish,Adult,
32,1663.701,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
32,1717.755,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,aggression,None,Unknown,Unknown,
32,1775.246,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID32/CV_T2_ID32(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
33,358.491,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID33/CV_T2_ID33(1).MP4,aggression,None,Unknown,Unknown,
33,852.288,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID33/CV_T2_ID33(2).MP4,aggression,Heterospecific,Parrotfish,Adult,
33,1113.215,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID33/CV_T2_ID33(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
34,366.032,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(1).MP4,intruder,Heterospecific,Damselfish,Adult,
34,368.401,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
34,622.355,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(1).MP4,intruder,Heterospecific,Damselfish,Adult,
34,658.791,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(1).MP4,aggression,Heterospecific,Parrotfish,Adult,
34,752.822,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(2).MP4,aggression,Heterospecific,Parrotfish,Adult,
34,845.614,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(2).MP4,intruder,Conspecific,Damselfish,Juvenile,
34,898.467,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(2).MP4,intruder,Heterospecific,Damselfish,Adult,
34,1020.456,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(2).MP4,intruder,Heterospecific,Damselfish,Adult,
34,1097.232,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(2).MP4,intruder,Heterospecific,Damselfish,Adult,
34,1432.771,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(3).MP4,intruder,Heterospecific,Damselfish,Adult,
34,1502.04,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
34,1545.216,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(3).MP4,aggression,Conspecific,Damselfish,Adult,
34,1624.095,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
34,1634.472,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID34/CV_T2_ID34(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
